id,skills,location,certification,education,skill_level,work_preference,experience
1608,physician,Los Angeles,CPR ACLS PALS BLS NRP,Master,entry-level,day shift,27
1609,physician,Chicago,CPR BLS PALS ACLS,Master,entry-level,part-time,22
1610,physician,Houston,NRP,Master,advanced,night shift,21
1611,physician,Chicago,CPR BLS NRP,Master,entry-level,day shift,29
1612,physician,Los Angeles,ACLS BLS PALS CPR,Master,entry-level,full-time,5
1613,physician,Houston,BLS PALS NRP ACLS CPR,Master,advanced,part-time,2
1614,physician,New York,BLS CPR NRP PALS ACLS,Master,entry-level,day shift,12
1615,physician,Chicago,PALS CPR,Master,entry-level,day shift,4
1616,physician,Los Angeles,BLS,Master,advanced,night shift,28
1617,physician,New York,PALS CPR NRP ACLS,Master,advanced,night shift,10
1618,physician,Houston,BLS CPR PALS NRP ACLS,Master,advanced,night shift,1
1619,physician,Los Angeles,NRP,Master,intermediate,day shift,11
1620,physician,Houston,ACLS PALS BLS CPR NRP,Master,advanced,full-time,23
1621,physician,Los Angeles,PALS,Master,advanced,day shift,9
1622,physician,Philadelphia,CPR ACLS NRP BLS PALS,Master,intermediate,day shift,29
1623,physician,Chicago,NRP CPR,Master,intermediate,part-time,18
1624,physician,Houston,NRP BLS CPR ACLS PALS,Master,intermediate,night shift,20
1625,physician,Philadelphia,BLS CPR,Master,advanced,day shift,27
1626,physician,Los Angeles,BLS,Master,intermediate,night shift,25
1627,physician,New York,NRP ACLS,Master,advanced,part-time,28
1628,physician,Chicago,BLS CPR PALS,Master,entry-level,night shift,10
1629,physician,Houston,BLS PALS,Master,intermediate,full-time,11
1630,physician,Houston,PALS NRP ACLS BLS,Master,advanced,part-time,24
1631,physician,Chicago,PALS NRP BLS CPR ACLS,Master,intermediate,part-time,1
1632,physician,Los Angeles,NRP BLS ACLS CPR PALS,Master,entry-level,part-time,30
1633,physician,Houston,NRP CPR,Master,advanced,night shift,13
1634,physician,Philadelphia,CPR BLS ACLS,Master,entry-level,day shift,20
1635,physician,Houston,PALS NRP,Master,entry-level,part-time,26
1636,physician,Chicago,CPR ACLS PALS BLS,Master,intermediate,part-time,17
1637,physician,Chicago,PALS BLS ACLS,Master,entry-level,part-time,17
1638,physician,Chicago,CPR,Master,entry-level,night shift,23
1639,physician,Houston,PALS CPR,Master,entry-level,day shift,29
1640,physician,Chicago,BLS NRP ACLS,Master,intermediate,part-time,11
1641,physician,Philadelphia,BLS CPR ACLS NRP PALS,Master,advanced,day shift,14
1642,physician,Houston,ACLS,Master,advanced,full-time,4
1643,physician,New York,BLS PALS CPR NRP ACLS,Master,intermediate,full-time,16
1644,physician,New York,CPR,Master,entry-level,night shift,30
1645,physician,Chicago,BLS ACLS,Master,entry-level,full-time,1
1646,physician,Philadelphia,BLS,Master,advanced,night shift,12
1647,physician,Philadelphia,NRP ACLS,Master,entry-level,day shift,10
1648,physician,Chicago,NRP CPR ACLS PALS BLS,Master,advanced,full-time,15
1649,physician,New York,NRP ACLS BLS CPR PALS,Master,advanced,day shift,22
1650,physician,Houston,BLS PALS ACLS NRP CPR,Master,entry-level,night shift,5
1651,physician,New York,BLS,Master,advanced,part-time,10
1652,physician,Chicago,PALS NRP CPR BLS ACLS,Master,intermediate,part-time,16
1653,physician,New York,ACLS CPR PALS BLS,Master,intermediate,night shift,8
1654,physician,Los Angeles,BLS CPR ACLS,Master,advanced,day shift,17
1655,physician,Los Angeles,NRP ACLS,Master,advanced,day shift,12
1656,physician,Houston,NRP CPR BLS PALS ACLS,Master,entry-level,night shift,29
1657,physician,New York,PALS NRP,Master,advanced,part-time,5
1658,physician,Philadelphia,ACLS BLS NRP,Master,entry-level,full-time,22
1659,physician,Philadelphia,PALS NRP BLS CPR ACLS,Master,entry-level,part-time,26
1660,physician,Houston,NRP ACLS PALS CPR,Master,entry-level,full-time,26
1661,physician,Philadelphia,NRP ACLS,Master,intermediate,night shift,10
1662,physician,Houston,BLS,Master,entry-level,full-time,5
1663,physician,New York,PALS NRP CPR,Master,advanced,night shift,3
1664,physician,Houston,PALS CPR NRP BLS ACLS,Master,advanced,full-time,9
1665,physician,New York,ACLS PALS BLS NRP CPR,Master,intermediate,part-time,7
1666,physician,Houston,ACLS CPR,Master,intermediate,night shift,7
1667,physician,Philadelphia,ACLS CPR PALS,Master,entry-level,full-time,11
1668,physician,Chicago,BLS NRP PALS,Master,advanced,day shift,15
1669,physician,New York,NRP BLS CPR ACLS PALS,Master,advanced,full-time,30
1670,physician,Philadelphia,NRP CPR,Master,advanced,night shift,29
1671,physician,New York,CPR,Master,entry-level,part-time,16
1672,physician,Philadelphia,NRP BLS,Master,entry-level,night shift,30
1673,physician,New York,BLS,Master,advanced,night shift,7
1674,physician,Chicago,PALS CPR BLS,Master,advanced,night shift,19
1675,physician,New York,ACLS BLS CPR PALS,Master,advanced,night shift,18
1676,physician,Los Angeles,PALS CPR ACLS BLS NRP,Master,intermediate,full-time,14
1677,physician,Chicago,ACLS PALS CPR,Master,entry-level,part-time,18
1678,physician,Philadelphia,BLS PALS,Master,intermediate,full-time,4
1679,physician,Chicago,NRP PALS ACLS CPR BLS,Master,entry-level,full-time,22
1680,physician,Los Angeles,BLS PALS NRP ACLS,Master,advanced,part-time,4
1681,physician,Los Angeles,NRP,Master,intermediate,part-time,29
1682,physician,Philadelphia,BLS CPR,Master,advanced,part-time,2
1683,physician,Chicago,CPR PALS,Master,advanced,night shift,2
1684,physician,Chicago,NRP PALS,Master,entry-level,night shift,13
1685,physician,Philadelphia,NRP PALS,Master,entry-level,part-time,29
1686,physician,Chicago,BLS CPR,Master,entry-level,night shift,3
1687,physician,Philadelphia,ACLS PALS CPR,Master,advanced,night shift,21
1688,physician,Los Angeles,PALS NRP ACLS,Master,advanced,full-time,18
1689,physician,Los Angeles,ACLS BLS NRP CPR,Master,advanced,part-time,20
1690,physician,Chicago,PALS ACLS BLS CPR NRP,Master,advanced,night shift,8
1691,physician,Philadelphia,ACLS PALS NRP,Master,intermediate,night shift,13
1692,physician,New York,NRP CPR,Master,intermediate,day shift,26
1693,physician,Chicago,BLS CPR NRP ACLS PALS,Master,entry-level,night shift,9
1694,physician,Los Angeles,CPR PALS,Master,advanced,full-time,24
1695,physician,Philadelphia,NRP PALS CPR,Master,advanced,part-time,17
1696,physician,Chicago,NRP ACLS CPR BLS,Master,intermediate,full-time,20
1697,physician,Houston,CPR,Master,advanced,night shift,7
1698,physician,Chicago,ACLS CPR BLS PALS NRP,Master,intermediate,day shift,25
1699,physician,New York,PALS NRP,Master,intermediate,day shift,22
1700,physician,Chicago,PALS CPR,Master,advanced,part-time,23
1701,physician,New York,CPR BLS PALS NRP,Master,entry-level,day shift,18
1702,physician,Philadelphia,BLS PALS ACLS NRP CPR,Master,entry-level,part-time,3
1703,physician,Philadelphia,BLS PALS ACLS NRP CPR,Master,intermediate,part-time,12
1704,physician,Los Angeles,ACLS,Master,entry-level,day shift,10
1705,physician,Chicago,CPR PALS NRP,Master,advanced,part-time,3
1706,physician,Houston,NRP ACLS,Master,entry-level,night shift,4
1707,physician,New York,BLS PALS CPR NRP ACLS,Master,entry-level,day shift,24
1708,physician,Philadelphia,CPR,Master,intermediate,full-time,23
1709,physician,Chicago,BLS PALS CPR NRP ACLS,Master,entry-level,day shift,9
1710,physician,Los Angeles,NRP CPR ACLS,Master,advanced,part-time,14
1711,physician,New York,NRP BLS ACLS CPR,Master,intermediate,part-time,8
1712,physician,Los Angeles,BLS CPR NRP ACLS PALS,Master,entry-level,full-time,17
1713,physician,Chicago,ACLS CPR BLS PALS,Master,intermediate,night shift,27
1714,physician,Chicago,NRP CPR PALS,Master,entry-level,part-time,24
1715,physician,Chicago,ACLS NRP,Master,intermediate,night shift,4
1716,physician,Philadelphia,ACLS CPR,Master,entry-level,full-time,23
1717,physician,Philadelphia,NRP,Master,entry-level,part-time,29
1718,physician,Chicago,BLS CPR ACLS,Master,intermediate,part-time,14
1719,physician,New York,BLS NRP CPR,Master,advanced,day shift,16
1720,physician,Houston,NRP CPR BLS PALS,Master,intermediate,part-time,17
1721,physician,Los Angeles,BLS ACLS PALS CPR NRP,Master,entry-level,night shift,2
1722,physician,Houston,ACLS,Master,intermediate,night shift,21
1723,physician,Los Angeles,ACLS NRP CPR,Master,intermediate,day shift,16
1724,physician,Chicago,BLS NRP,Master,intermediate,full-time,27
1725,physician,Chicago,ACLS NRP PALS CPR BLS,Master,entry-level,night shift,23
1726,physician,Houston,BLS ACLS CPR PALS NRP,Master,advanced,full-time,27
1727,physician,Los Angeles,BLS CPR,Master,advanced,night shift,21
1728,physician,New York,ACLS,Master,intermediate,day shift,29
1729,physician,New York,ACLS BLS PALS,Master,advanced,day shift,30
1730,physician,New York,NRP ACLS,Master,entry-level,full-time,6
1731,physician,Los Angeles,NRP,Master,entry-level,day shift,3
1732,physician,New York,NRP CPR BLS,Master,intermediate,day shift,15
1733,physician,Houston,BLS PALS CPR NRP ACLS,Master,entry-level,full-time,18
1734,physician,Chicago,ACLS NRP PALS,Master,advanced,night shift,15
1735,physician,Los Angeles,CPR PALS ACLS BLS NRP,Master,intermediate,full-time,21
1736,physician,Houston,CPR NRP BLS ACLS,Master,entry-level,day shift,28
1737,physician,New York,BLS NRP ACLS PALS CPR,Master,advanced,day shift,26
1738,physician,Los Angeles,BLS NRP ACLS,Master,intermediate,part-time,24
1739,physician,Houston,NRP,Master,entry-level,full-time,13
1740,physician,New York,NRP ACLS PALS,Master,entry-level,day shift,24
1741,physician,Philadelphia,ACLS BLS NRP CPR PALS,Master,entry-level,full-time,3
1742,physician,Philadelphia,CPR NRP ACLS,Master,advanced,full-time,5
1743,physician,New York,CPR,Master,advanced,part-time,27
1744,physician,Philadelphia,ACLS BLS CPR PALS,Master,entry-level,full-time,1
1745,physician,Philadelphia,ACLS NRP BLS,Master,entry-level,full-time,16
1746,physician,Houston,BLS PALS ACLS NRP,Master,entry-level,day shift,1
1747,physician,Houston,NRP PALS BLS ACLS CPR,Master,intermediate,part-time,25
1748,physician,Chicago,CPR,Master,advanced,night shift,10
1749,physician,Houston,ACLS PALS NRP CPR,Master,entry-level,night shift,16
1750,physician,New York,BLS CPR PALS NRP,Master,entry-level,part-time,16
1751,physician,Los Angeles,BLS PALS,Master,entry-level,day shift,10
1752,physician,Houston,CPR NRP,Master,intermediate,night shift,13
1753,physician,Chicago,NRP BLS PALS CPR ACLS,Master,advanced,part-time,30
1754,physician,Chicago,PALS NRP ACLS,Master,intermediate,full-time,7
1755,physician,Philadelphia,NRP PALS,Master,advanced,full-time,27
1756,physician,Los Angeles,BLS,Master,entry-level,part-time,28
1757,physician,New York,PALS,Master,advanced,day shift,29
1758,physician,Chicago,CPR NRP,Master,entry-level,night shift,16
1759,physician,Los Angeles,NRP ACLS PALS,Master,entry-level,night shift,5
1760,physician,Los Angeles,PALS BLS ACLS NRP,Master,intermediate,night shift,11
1761,physician,Philadelphia,NRP ACLS CPR BLS PALS,Master,advanced,full-time,10
1762,physician,Philadelphia,BLS PALS,Master,intermediate,full-time,10
1763,physician,Los Angeles,PALS NRP BLS ACLS,Master,entry-level,part-time,20
1764,physician,Houston,NRP CPR ACLS BLS PALS,Master,entry-level,full-time,18
1765,physician,Chicago,CPR BLS PALS NRP ACLS,Master,advanced,full-time,15
1766,physician,Philadelphia,PALS NRP ACLS BLS,Master,entry-level,night shift,28
1767,physician,New York,PALS BLS ACLS,Master,entry-level,night shift,16
1768,physician,Los Angeles,CPR PALS ACLS NRP BLS,Master,advanced,night shift,29
1769,physician,New York,ACLS,Master,advanced,part-time,16
1770,physician,New York,ACLS,Master,intermediate,day shift,22
1771,physician,Chicago,CPR PALS BLS NRP ACLS,Master,entry-level,part-time,29
1772,physician,New York,NRP ACLS CPR BLS PALS,Master,intermediate,full-time,11
1773,physician,Philadelphia,ACLS PALS CPR,Master,intermediate,day shift,2
1774,physician,New York,NRP BLS CPR PALS ACLS,Master,entry-level,part-time,5
1775,physician,New York,BLS PALS ACLS NRP CPR,Master,advanced,part-time,19
1776,physician,Houston,NRP BLS PALS ACLS,Master,entry-level,night shift,20
1777,physician,New York,ACLS,Master,entry-level,full-time,9
1778,physician,Houston,BLS PALS NRP,Master,intermediate,day shift,5
1779,physician,New York,PALS ACLS CPR BLS NRP,Master,intermediate,full-time,7
1780,physician,Houston,CPR,Master,intermediate,full-time,18
1781,physician,Chicago,NRP BLS ACLS,Master,entry-level,day shift,19
1782,physician,Chicago,BLS CPR,Master,advanced,part-time,29
1783,physician,New York,NRP ACLS PALS CPR BLS,Master,entry-level,day shift,10
1784,physician,Houston,PALS NRP ACLS,Master,advanced,part-time,29
1785,physician,Philadelphia,NRP CPR BLS,Master,intermediate,full-time,24
1786,physician,Houston,PALS,Master,entry-level,full-time,16
1787,physician,New York,BLS PALS ACLS,Master,entry-level,full-time,23
1788,physician,New York,PALS,Master,entry-level,full-time,29
1789,physician,Los Angeles,CPR PALS BLS,Master,entry-level,day shift,24
1790,physician,Philadelphia,ACLS,Master,entry-level,day shift,7
1791,physician,Houston,ACLS,Master,intermediate,night shift,18
1792,physician,Philadelphia,BLS CPR NRP,Master,entry-level,full-time,1
1793,physician,New York,CPR PALS,Master,advanced,full-time,26
1794,physician,New York,NRP ACLS CPR BLS,Master,advanced,full-time,5
1795,physician,Houston,NRP,Master,advanced,day shift,13
1796,physician,Philadelphia,NRP,Master,advanced,night shift,29
1797,physician,Houston,BLS ACLS PALS NRP CPR,Master,advanced,night shift,2
1798,physician,Chicago,ACLS,Master,advanced,day shift,29
1799,physician,New York,BLS NRP,Master,intermediate,full-time,7
1800,physician,Los Angeles,ACLS,Master,advanced,day shift,11
1801,physician,Philadelphia,ACLS,Master,advanced,part-time,12
1802,physician,Houston,CPR,Master,intermediate,full-time,12
1803,physician,Chicago,CPR BLS,Master,entry-level,night shift,14
1804,physician,Los Angeles,PALS CPR,Master,intermediate,part-time,9
1805,physician,Los Angeles,ACLS CPR NRP PALS BLS,Master,advanced,day shift,22
1806,physician,Philadelphia,NRP BLS PALS,Master,entry-level,full-time,5
1807,physician,New York,NRP BLS ACLS CPR PALS,Master,advanced,full-time,30
1808,physician,Los Angeles,ACLS,Master,advanced,day shift,29
1809,physician,Chicago,ACLS NRP BLS,Master,advanced,full-time,3
1810,physician,Houston,NRP BLS CPR,Master,entry-level,day shift,23
1811,physician,Chicago,BLS,Master,entry-level,part-time,29
1812,physician,Houston,CPR BLS PALS ACLS NRP,Master,entry-level,night shift,22
1813,physician,Chicago,BLS CPR PALS,Master,entry-level,full-time,3
1814,physician,Houston,CPR NRP,Master,advanced,night shift,24
1815,physician,Chicago,CPR BLS ACLS NRP PALS,Master,advanced,part-time,28
1816,physician,Houston,ACLS CPR PALS BLS NRP,Master,intermediate,night shift,7
1817,physician,Los Angeles,CPR ACLS,Master,entry-level,night shift,23
1818,physician,Philadelphia,PALS CPR,Master,advanced,night shift,9
1819,physician,Chicago,BLS ACLS,Master,entry-level,part-time,19
1820,physician,Philadelphia,NRP PALS CPR BLS,Master,advanced,night shift,6
1821,physician,New York,CPR BLS NRP PALS ACLS,Master,entry-level,full-time,2
1822,physician,Los Angeles,CPR BLS,Master,intermediate,day shift,5
1823,physician,Houston,ACLS BLS,Master,advanced,full-time,11
1824,physician,Los Angeles,BLS NRP CPR ACLS,Master,intermediate,part-time,19
1825,physician,Philadelphia,NRP PALS CPR,Master,advanced,full-time,7
1826,physician,Los Angeles,CPR ACLS BLS PALS,Master,advanced,full-time,16
1827,physician,Chicago,CPR ACLS PALS BLS NRP,Master,advanced,part-time,26
1828,physician,Chicago,ACLS BLS PALS,Master,entry-level,full-time,12
1829,physician,Chicago,PALS NRP ACLS BLS CPR,Master,entry-level,day shift,5
1830,physician,Houston,ACLS NRP,Master,advanced,night shift,20
1831,physician,Houston,ACLS PALS BLS CPR,Master,advanced,day shift,13
1832,physician,Philadelphia,ACLS BLS NRP,Master,intermediate,night shift,18
1833,physician,Los Angeles,BLS,Master,advanced,night shift,20
1834,physician,New York,NRP ACLS PALS CPR,Master,advanced,part-time,16
1835,physician,Philadelphia,ACLS,Master,entry-level,day shift,27
1836,physician,Los Angeles,PALS,Master,entry-level,night shift,19
1837,physician,Chicago,ACLS CPR NRP BLS,Master,entry-level,night shift,26
1838,physician,Philadelphia,CPR ACLS,Master,advanced,day shift,6
1839,physician,Los Angeles,PALS ACLS,Master,advanced,day shift,8
1840,physician,Los Angeles,BLS NRP PALS,Master,entry-level,full-time,12
1841,physician,Philadelphia,BLS NRP,Master,advanced,full-time,16
1842,physician,Philadelphia,CPR PALS BLS ACLS,Master,intermediate,day shift,17
1843,physician,Los Angeles,NRP PALS,Master,intermediate,full-time,19
1844,physician,Los Angeles,PALS CPR,Master,advanced,part-time,5
1845,physician,Houston,PALS CPR ACLS BLS,Master,intermediate,night shift,5
1846,physician,Philadelphia,PALS CPR,Master,advanced,full-time,21
1847,physician,New York,PALS CPR,Master,entry-level,part-time,9
1848,physician,New York,NRP CPR,Master,entry-level,day shift,15
1849,physician,Philadelphia,PALS,Master,entry-level,full-time,18
1850,physician,Chicago,BLS ACLS PALS,Master,entry-level,part-time,4
1851,physician,Houston,NRP CPR BLS ACLS,Master,intermediate,full-time,29
1852,physician,Los Angeles,BLS PALS ACLS,Master,entry-level,night shift,6
1853,physician,New York,ACLS PALS CPR BLS NRP,Master,advanced,part-time,4
1854,physician,Chicago,PALS BLS NRP CPR,Master,intermediate,day shift,7
1855,physician,New York,PALS,Master,intermediate,day shift,29
1856,physician,Houston,PALS NRP CPR BLS ACLS,Master,intermediate,night shift,24
1857,physician,Houston,PALS,Master,advanced,full-time,26
1858,physician,Philadelphia,NRP ACLS CPR,Master,advanced,full-time,1
1859,physician,New York,NRP PALS CPR ACLS,Master,advanced,full-time,28
1860,physician,Los Angeles,BLS NRP PALS ACLS CPR,Master,advanced,part-time,18
1861,physician,Houston,NRP BLS PALS,Master,advanced,full-time,26
1862,physician,Houston,PALS,Master,advanced,part-time,7
1863,physician,Philadelphia,ACLS CPR PALS,Master,entry-level,full-time,8
1864,physician,Los Angeles,PALS NRP,Master,intermediate,part-time,1
1865,physician,Philadelphia,BLS ACLS NRP,Master,advanced,full-time,28
1866,physician,Houston,CPR BLS,Master,entry-level,full-time,2
1867,physician,Chicago,CPR NRP BLS PALS ACLS,Master,advanced,night shift,5
1868,physician,Philadelphia,CPR BLS PALS ACLS,Master,entry-level,night shift,23
1869,physician,Chicago,ACLS CPR,Master,entry-level,full-time,28
1870,physician,Los Angeles,PALS,Master,advanced,part-time,10
1871,physician,Chicago,CPR NRP PALS ACLS BLS,Master,intermediate,part-time,1
1872,physician,Houston,NRP,Master,entry-level,night shift,29
1873,physician,Chicago,ACLS PALS BLS CPR NRP,Master,entry-level,full-time,22
1874,physician,Los Angeles,NRP,Master,intermediate,part-time,4
1875,physician,Philadelphia,NRP ACLS,Master,advanced,day shift,21
1876,physician,Houston,PALS NRP CPR BLS ACLS,Master,advanced,day shift,22
1877,physician,Philadelphia,NRP PALS BLS CPR ACLS,Master,entry-level,full-time,21
1878,physician,Philadelphia,PALS CPR,Master,entry-level,day shift,9
1879,physician,Los Angeles,BLS CPR,Master,advanced,day shift,11
1880,physician,Houston,ACLS,Master,entry-level,full-time,17
1881,physician,Los Angeles,NRP PALS ACLS CPR BLS,Master,advanced,full-time,27
1882,physician,New York,BLS,Master,intermediate,day shift,10
1883,physician,Philadelphia,PALS BLS,Master,advanced,part-time,14
1884,physician,Philadelphia,BLS ACLS NRP,Master,intermediate,full-time,7
1885,physician,Philadelphia,NRP BLS,Master,entry-level,full-time,23
1886,physician,Los Angeles,ACLS PALS,Master,entry-level,full-time,16
1887,physician,Houston,ACLS BLS PALS,Master,intermediate,night shift,20
1888,physician,Los Angeles,NRP PALS BLS,Master,entry-level,part-time,2
1889,physician,New York,ACLS PALS CPR BLS,Master,advanced,full-time,23
1890,physician,Houston,ACLS CPR PALS,Master,intermediate,night shift,9
1891,physician,New York,ACLS NRP CPR PALS BLS,Master,advanced,full-time,4
1892,physician,Los Angeles,NRP PALS,Master,entry-level,night shift,5
1893,physician,Los Angeles,PALS CPR BLS NRP ACLS,Master,advanced,night shift,30
1894,physician,Los Angeles,BLS NRP,Master,intermediate,night shift,26
1895,physician,Philadelphia,PALS CPR NRP,Master,entry-level,night shift,17
1896,physician,Chicago,BLS ACLS CPR NRP PALS,Master,intermediate,part-time,9
1897,physician,Houston,NRP CPR BLS ACLS,Master,intermediate,part-time,4
1898,physician,Los Angeles,BLS ACLS CPR,Master,intermediate,night shift,24
1899,physician,New York,ACLS NRP BLS PALS,Master,advanced,part-time,30
1900,physician,Philadelphia,CPR,Master,advanced,full-time,11
1901,physician,Los Angeles,PALS CPR BLS ACLS NRP,Master,advanced,part-time,21
1902,physician,Chicago,PALS NRP CPR,Master,intermediate,part-time,22
1903,physician,Chicago,BLS,Master,advanced,night shift,5
1904,physician,Philadelphia,PALS ACLS NRP,Master,advanced,day shift,12
1905,physician,Philadelphia,ACLS BLS PALS NRP,Master,advanced,full-time,29
1906,physician,Philadelphia,NRP ACLS BLS,Master,advanced,part-time,25
1907,physician,Philadelphia,ACLS PALS NRP CPR,Master,advanced,full-time,5
1908,physician,Houston,ACLS PALS CPR,Master,entry-level,full-time,8
1909,physician,Houston,BLS NRP ACLS PALS,Master,advanced,full-time,23
1910,physician,Houston,NRP,Master,entry-level,full-time,15
1911,physician,Los Angeles,NRP,Master,intermediate,day shift,29
1912,physician,Los Angeles,PALS BLS CPR,Master,intermediate,day shift,11
1913,physician,Houston,BLS ACLS CPR,Master,entry-level,day shift,4
1914,physician,Chicago,CPR PALS NRP,Master,entry-level,day shift,22
1915,physician,New York,NRP ACLS PALS,Master,advanced,day shift,24
1916,physician,Chicago,PALS CPR ACLS BLS NRP,Master,entry-level,part-time,19
1917,physician,Chicago,ACLS,Master,entry-level,day shift,15
1918,physician,Houston,BLS NRP,Master,intermediate,day shift,4
1919,physician,Houston,BLS CPR ACLS NRP,Master,intermediate,night shift,18
1920,physician,Chicago,BLS CPR PALS NRP ACLS,Master,advanced,night shift,25
1921,physician,Houston,PALS BLS NRP,Master,advanced,night shift,9
1922,physician,Chicago,NRP CPR ACLS,Master,entry-level,full-time,5
1923,physician,Houston,ACLS NRP CPR BLS,Master,entry-level,night shift,11
1924,physician,Los Angeles,PALS CPR ACLS NRP,Master,advanced,night shift,26
1925,physician,Chicago,NRP BLS ACLS PALS CPR,Master,intermediate,full-time,23
1926,physician,Philadelphia,BLS,Master,advanced,night shift,16
1927,physician,Los Angeles,ACLS CPR PALS BLS NRP,Master,entry-level,part-time,25
1928,physician,Philadelphia,NRP PALS CPR ACLS,Master,advanced,full-time,9
1929,physician,Chicago,BLS,Master,advanced,night shift,28
1930,physician,Los Angeles,ACLS CPR PALS BLS,Master,entry-level,part-time,18
1931,physician,Houston,PALS CPR NRP,Master,advanced,full-time,18
1932,physician,Houston,CPR PALS,Master,entry-level,night shift,10
1933,physician,New York,CPR ACLS BLS PALS,Master,entry-level,night shift,5
1934,physician,New York,BLS ACLS NRP,Master,intermediate,part-time,21
1935,physician,Houston,CPR PALS ACLS NRP,Master,advanced,part-time,19
1936,physician,New York,PALS NRP BLS CPR,Master,intermediate,part-time,29
1937,physician,Chicago,CPR PALS NRP BLS ACLS,Master,intermediate,day shift,18
1938,physician,Los Angeles,CPR,Master,intermediate,part-time,24
1939,physician,Chicago,CPR ACLS,Master,advanced,night shift,29
1940,physician,Philadelphia,CPR,Master,advanced,part-time,10
1941,physician,New York,NRP,Master,intermediate,day shift,16
1942,physician,Chicago,NRP CPR ACLS,Master,intermediate,day shift,22
1943,physician,Philadelphia,NRP PALS ACLS CPR,Master,intermediate,night shift,1
1944,physician,Los Angeles,PALS NRP,Master,entry-level,part-time,2
1945,physician,Los Angeles,PALS CPR ACLS NRP,Master,entry-level,night shift,10
1946,physician,New York,PALS ACLS NRP CPR,Master,intermediate,night shift,10
1947,physician,Chicago,CPR,Master,entry-level,full-time,24
1948,physician,Los Angeles,CPR ACLS NRP,Master,intermediate,day shift,5
1949,physician,Philadelphia,ACLS BLS PALS,Master,entry-level,full-time,1
1950,physician,New York,BLS,Master,advanced,full-time,27
1951,physician,Philadelphia,CPR,Master,entry-level,full-time,21
1952,physician,Chicago,CPR ACLS BLS PALS NRP,Master,entry-level,day shift,22
1953,physician,Houston,ACLS,Master,intermediate,part-time,25
1954,physician,Los Angeles,NRP ACLS,Master,advanced,part-time,4
1955,physician,Philadelphia,CPR BLS ACLS,Master,advanced,night shift,8
1956,physician,Chicago,NRP ACLS CPR BLS PALS,Master,entry-level,part-time,26
1957,physician,Philadelphia,BLS PALS ACLS NRP,Master,intermediate,full-time,2
1958,physician,Chicago,PALS NRP ACLS,Master,entry-level,full-time,27
1959,physician,New York,NRP PALS CPR ACLS,Master,entry-level,part-time,19
1960,physician,Philadelphia,CPR NRP PALS,Master,intermediate,night shift,22
1961,physician,New York,NRP PALS CPR BLS,Master,intermediate,day shift,3
1962,physician,Los Angeles,PALS NRP,Master,intermediate,night shift,6
1963,physician,Los Angeles,ACLS PALS NRP BLS CPR,Master,entry-level,full-time,17
1964,physician,Houston,BLS CPR NRP,Master,intermediate,part-time,27
1965,physician,New York,BLS CPR NRP,Master,entry-level,night shift,25
1966,physician,New York,ACLS BLS NRP CPR PALS,Master,intermediate,day shift,20
1967,physician,New York,CPR BLS NRP PALS ACLS,Master,intermediate,night shift,15
1968,physician,Chicago,BLS CPR ACLS,Master,intermediate,day shift,29
1969,physician,Houston,PALS ACLS,Master,advanced,full-time,24
1970,physician,Chicago,PALS CPR BLS ACLS NRP,Master,entry-level,day shift,12
1971,physician,Philadelphia,ACLS BLS NRP PALS,Master,entry-level,day shift,23
1972,physician,Los Angeles,BLS CPR PALS NRP ACLS,Master,intermediate,full-time,15
1973,physician,New York,PALS NRP CPR ACLS BLS,Master,entry-level,part-time,21
1974,physician,Los Angeles,BLS PALS,Master,intermediate,day shift,20
1975,physician,Los Angeles,ACLS,Master,advanced,full-time,18
1976,physician,New York,ACLS PALS BLS,Master,advanced,night shift,5
1977,physician,Chicago,ACLS CPR PALS NRP BLS,Master,entry-level,day shift,5
1978,physician,Houston,ACLS NRP PALS BLS CPR,Master,entry-level,part-time,14
1979,physician,Chicago,BLS NRP,Master,intermediate,full-time,28
1980,physician,New York,BLS PALS NRP CPR,Master,intermediate,full-time,29
1981,physician,Philadelphia,NRP,Master,advanced,day shift,10
1982,physician,Philadelphia,BLS ACLS NRP PALS CPR,Master,entry-level,day shift,23
1983,physician,Chicago,ACLS NRP PALS BLS CPR,Master,intermediate,part-time,17
1984,physician,Philadelphia,ACLS NRP PALS CPR,Master,intermediate,part-time,3
1985,physician,Los Angeles,BLS ACLS,Master,advanced,day shift,30
1986,physician,Houston,PALS CPR NRP BLS,Master,intermediate,day shift,22
1987,physician,Chicago,NRP BLS CPR,Master,intermediate,part-time,29
1988,physician,New York,BLS,Master,entry-level,full-time,20
1989,physician,Houston,NRP BLS,Master,intermediate,part-time,18
1990,physician,Houston,NRP PALS CPR,Master,entry-level,full-time,24
1991,physician,Los Angeles,ACLS PALS CPR,Master,intermediate,day shift,23
1992,physician,New York,CPR,Master,advanced,day shift,1
1993,physician,New York,CPR ACLS PALS,Master,advanced,full-time,12
1994,physician,Houston,PALS NRP ACLS CPR BLS,Master,entry-level,night shift,9
1995,physician,Los Angeles,PALS BLS,Master,entry-level,day shift,24
1996,physician,Houston,BLS CPR ACLS,Master,entry-level,day shift,12
1997,physician,Houston,NRP BLS ACLS,Master,entry-level,day shift,16
1998,physician,New York,PALS NRP CPR ACLS BLS,Master,entry-level,night shift,24
1999,physician,Chicago,ACLS CPR BLS PALS,Master,advanced,day shift,26
